<msg_type>  <time>  <packet_type>  <seq>  <size>  <ack>
rcv         65151.053       D       155302 50      1     
rcv         65156.466       D       155352 50      1     
rcv         65167.611       D       155402 50      1     
rcv         65173.905       D       155452 50      1     
rcv         65207.209       D       155502 50      1     
rcv         65234.18       D       155552 50      1     
rcv         65240.325       D       155602 50      1     
rcv         65267.616       D       155652 50      1     
rcv         65302.311       D       155702 50      1     
rcv         65319.406       D       155752 50      1     
rcv         65325.114       D       155802 50      1     
rcv         65348.519       D       155852 50      1     
rcv         65354.251       D       155902 50      1     
rcv         65389.771       D       155952 50      1     
rcv         65413.206       D       156002 50      1     
rcv         65441.675       D       156052 50      1     
rcv         65452.799       D       156102 50      1     
rcv         65464.424       D       156152 50      1     
rcv         65497.979       D       156202 50      1     
rcv         65530.431       D       156252 50      1     
rcv         65565.468       D       156302 50      1     
rcv         65583.92       D       156352 50      1     
rcv         65595.487       D       156402 50      1     
rcv         65618.864       D       156452 50      1     
rcv         65641.924       D       156502 50      1     
rcv         65659.31       D       156552 50      1     
rcv         65681.984       D       156602 50      1     
rcv         65717.379       D       156652 50      1     
rcv         65751.63       D       156702 50      1     
rcv         65786.565       D       156752 50      1     
rcv         65802.978       D       156802 50      1     
rcv         65808.969       D       156852 50      1     
rcv         65831.959       D       156902 50      1     
rcv         65859.95       D       156952 50      1     
rcv         65860.15       D       157002 50      1     
rcv         65871.905       D       157052 50      1     
rcv         65889.707       D       157102 50      1     
rcv         65913.563       D       157152 50      1     
rcv         65947.849       D       157202 50      1     
rcv         65948.032       D       157252 50      1     
rcv         65953.512       D       157302 50      1     
rcv         65976.273       D       157352 50      1     
rcv         66009.817       D       157402 50      1     
